timestamp,target,id
2015-02-02 01:00:00,4341.345341,NSW
2015-02-02 02:00:00,4150.155694,NSW
2015-02-02 03:00:00,4175.505814,NSW
2015-02-02 04:00:00,4573.827429,NSW
2015-02-02 05:00:00,5464.093867,NSW
2015-02-02 06:00:00,6303.8091939999995,NSW
2015-02-02 07:00:00,6589.2406200000005,NSW
2015-02-02 08:00:00,6741.257284,NSW
2015-02-02 09:00:00,6836.279996,NSW
2015-02-02 10:00:00,6850.519318000001,NSW
2015-02-02 11:00:00,6882.104519,NSW
2015-02-02 12:00:00,6926.2503130000005,NSW
2015-02-02 13:00:00,6912.517566,NSW
2015-02-02 14:00:00,6869.36874,NSW
2015-02-02 15:00:00,6953.503073,NSW
2015-02-02 16:00:00,6971.608375,NSW
2015-02-02 17:00:00,6788.1842560000005,NSW
2015-02-02 18:00:00,6514.996994,NSW
2015-02-02 19:00:00,6404.948993,NSW
2015-02-02 20:00:00,6080.4980909999995,NSW
2015-02-02 21:00:00,5802.110608000001,NSW
2015-02-02 22:00:00,5611.135765000001,NSW
2015-02-02 23:00:00,5343.317516,NSW
2015-02-03 00:00:00,5032.978137,NSW
2015-02-03 01:00:00,4524.906792,NSW
2015-02-03 02:00:00,4240.567014,NSW
2015-02-03 03:00:00,4259.700165,NSW
2015-02-03 04:00:00,4622.892801,NSW
2015-02-03 05:00:00,5453.003591,NSW
2015-02-03 06:00:00,6231.420762,NSW
2015-02-03 07:00:00,6538.0436740000005,NSW
2015-02-03 08:00:00,6694.217345999999,NSW
2015-02-03 09:00:00,6789.080465999999,NSW
2015-02-03 10:00:00,6786.5579849999995,NSW
2015-02-03 11:00:00,6773.41454,NSW
2015-02-03 12:00:00,6772.801824,NSW
2015-02-03 13:00:00,6764.374539,NSW
2015-02-03 14:00:00,6778.4736570000005,NSW
2015-02-03 15:00:00,6923.967420999999,NSW
2015-02-03 16:00:00,6974.834622,NSW
2015-02-03 17:00:00,6824.322537,NSW
2015-02-03 18:00:00,6563.344520000001,NSW
2015-02-03 19:00:00,6516.242843,NSW
2015-02-03 20:00:00,6214.900296,NSW
2015-02-03 21:00:00,5916.9601299999995,NSW
2015-02-03 22:00:00,5690.832976,NSW
2015-02-03 23:00:00,5414.586325,NSW
2015-02-04 00:00:00,5089.622571,NSW
2015-02-04 01:00:00,4573.947102,NSW
2015-02-04 02:00:00,4270.163159,NSW
2015-02-04 03:00:00,4259.859343,NSW
2015-02-04 04:00:00,4625.178255,NSW
2015-02-04 05:00:00,5454.418536,NSW
2015-02-04 06:00:00,6218.208172000001,NSW
2015-02-04 07:00:00,6525.435743,NSW
2015-02-04 08:00:00,6674.16428,NSW
2015-02-04 09:00:00,6807.5781719999995,NSW
2015-02-04 10:00:00,6870.362571,NSW
2015-02-04 11:00:00,6881.227398999999,NSW
2015-02-04 12:00:00,6835.602634000001,NSW
2015-02-04 13:00:00,6782.60469,NSW
2015-02-04 14:00:00,6786.3333920000005,NSW
2015-02-04 15:00:00,6875.304379,NSW
2015-02-04 16:00:00,6880.955474,NSW
2015-02-04 17:00:00,6722.818456,NSW
2015-02-04 18:00:00,6513.42173,NSW
2015-02-04 19:00:00,6439.099276,NSW
2015-02-04 20:00:00,6166.805015,NSW
2015-02-04 21:00:00,5909.200503,NSW
2015-02-04 22:00:00,5710.248577,NSW
2015-02-04 23:00:00,5440.913459,NSW
2015-02-05 00:00:00,5126.247798,NSW
2015-02-05 01:00:00,4622.410753,NSW
2015-02-05 02:00:00,4333.131868,NSW
2015-02-05 03:00:00,4322.023174,NSW
2015-02-05 04:00:00,4696.359619,NSW
2015-02-05 05:00:00,5548.160871,NSW
2015-02-05 06:00:00,6337.266511,NSW
2015-02-05 07:00:00,6636.615983,NSW
2015-02-05 08:00:00,6767.721081,NSW
2015-02-05 09:00:00,6812.000824,NSW
2015-02-05 10:00:00,6803.788777,NSW
2015-02-05 11:00:00,6781.939128,NSW
2015-02-05 12:00:00,6798.464983,NSW
2015-02-05 13:00:00,6814.368456,NSW
2015-02-05 14:00:00,6795.10308,NSW
2015-02-05 15:00:00,6872.09776,NSW
2015-02-05 16:00:00,6918.612161,NSW
2015-02-05 17:00:00,6847.205234,NSW
2015-02-05 18:00:00,6697.581209,NSW
2015-02-05 19:00:00,6639.916026,NSW
2015-02-05 20:00:00,6246.40285,NSW
2015-02-05 21:00:00,5956.429902,NSW
2015-02-05 22:00:00,5730.7406,NSW
2015-02-05 23:00:00,5446.726842,NSW
2015-02-06 00:00:00,5109.648776,NSW
2015-02-06 01:00:00,4602.9839950000005,NSW
2015-02-06 02:00:00,4304.401887,NSW
2015-02-06 03:00:00,4313.214058,NSW
2015-02-06 04:00:00,4683.193301,NSW
2015-02-06 05:00:00,5499.298894,NSW
2015-02-06 06:00:00,6260.1642360000005,NSW
2015-02-06 07:00:00,6603.7932710000005,NSW
2015-02-06 08:00:00,6766.183813,NSW
2015-02-06 09:00:00,6871.555958999999,NSW
2015-02-06 10:00:00,6885.560155,NSW
2015-02-06 11:00:00,6857.953509,NSW
2015-02-06 12:00:00,6852.452287,NSW
2015-02-06 13:00:00,6812.297542,NSW
2015-02-06 14:00:00,6818.222065,NSW
2015-02-06 15:00:00,6961.51752,NSW
2015-02-06 16:00:00,6981.247011,NSW
2015-02-06 17:00:00,6751.385568,NSW
2015-02-06 18:00:00,6521.157806,NSW
2015-02-06 19:00:00,6491.1162380000005,NSW
2015-02-06 20:00:00,6227.371557,NSW
2015-02-06 21:00:00,6033.588245,NSW
2015-02-06 22:00:00,5835.194943,NSW
2015-02-06 23:00:00,5520.193971,NSW
2015-02-07 00:00:00,5108.712387,NSW
2015-02-07 01:00:00,4567.162575,NSW
2015-02-07 02:00:00,4224.399935,NSW
2015-02-07 03:00:00,4155.096600000001,NSW
2015-02-07 04:00:00,4275.237109,NSW
2015-02-07 05:00:00,4567.937922,NSW
2015-02-07 06:00:00,5044.988258,NSW
2015-02-07 07:00:00,5623.037195999999,NSW
2015-02-07 08:00:00,5972.062076,NSW
2015-02-07 09:00:00,6078.291361,NSW
2015-02-07 10:00:00,6048.660533,NSW
2015-02-07 11:00:00,5969.6773379999995,NSW
2015-02-07 12:00:00,5994.894989,NSW
2015-02-07 13:00:00,6012.012561,NSW
2015-02-07 14:00:00,6157.165147,NSW
2015-02-07 15:00:00,6381.413293,NSW
2015-02-07 16:00:00,6549.523392,NSW
2015-02-07 17:00:00,6641.75906,NSW
2015-02-07 18:00:00,6466.099974,NSW
2015-02-07 19:00:00,6381.904146,NSW
2015-02-07 20:00:00,6114.378336,NSW
2015-02-07 21:00:00,5861.713492,NSW
2015-02-07 22:00:00,5588.532906,NSW
2015-02-07 23:00:00,5194.262855,NSW
2015-02-08 00:00:00,4838.762452,NSW
2015-02-08 01:00:00,4418.357145,NSW
2015-02-08 02:00:00,4160.622083,NSW
2015-02-08 03:00:00,4087.904318,NSW
2015-02-08 04:00:00,4160.45795,NSW
2015-02-08 05:00:00,4312.054333,NSW
2015-02-08 06:00:00,4686.416568000001,NSW
2015-02-08 07:00:00,5238.861328999999,NSW
2015-02-08 08:00:00,5659.714303999999,NSW
2015-02-08 09:00:00,5940.479877,NSW
2015-02-08 10:00:00,6187.119608999999,NSW
2015-02-08 11:00:00,6537.989102,NSW
2015-02-08 12:00:00,6929.310697,NSW
2015-02-08 13:00:00,7329.484984999999,NSW
2015-02-08 14:00:00,7757.847566,NSW
2015-02-08 15:00:00,8125.535195,NSW
2015-02-08 16:00:00,8272.100649,NSW
2015-02-08 17:00:00,8342.257294,NSW
2015-02-08 18:00:00,8060.217427,NSW
2015-02-08 19:00:00,7834.729204,NSW
2015-02-08 20:00:00,7342.865451,NSW
2015-02-08 21:00:00,6634.395773,NSW
2015-02-08 22:00:00,6031.100106,NSW
2015-02-08 23:00:00,5526.918165,NSW
2015-02-09 00:00:00,5171.317782,NSW
