timestamp,target,id
2015-01-04 00:00:00,896.11,CRI_day_0
2015-01-04 01:00:00,833.6,CRI_day_0
2015-01-04 02:00:00,812.72,CRI_day_0
2015-01-04 03:00:00,792.53,CRI_day_0
2015-01-04 04:00:00,801.44,CRI_day_0
2015-01-04 05:00:00,807.49,CRI_day_0
2015-01-04 06:00:00,738.74,CRI_day_0
2015-01-04 07:00:00,815.2,CRI_day_0
2015-01-04 08:00:00,947.93,CRI_day_0
2015-01-04 09:00:00,1069.26,CRI_day_0
2015-01-04 10:00:00,1106.13,CRI_day_0
2015-01-04 11:00:00,1157.48,CRI_day_0
2015-01-04 12:00:00,1220.42,CRI_day_0
2015-01-04 13:00:00,1209.35,CRI_day_0
2015-01-04 14:00:00,1126.95,CRI_day_0
2015-01-04 15:00:00,1119.09,CRI_day_0
2015-01-04 16:00:00,1054.93,CRI_day_0
2015-01-04 17:00:00,1071.01,CRI_day_0
2015-01-04 18:00:00,1289.13,CRI_day_0
2015-01-04 19:00:00,1300.75,CRI_day_0
2015-01-04 20:00:00,1260.55,CRI_day_0
2015-01-04 21:00:00,1170.35,CRI_day_0
2015-01-04 22:00:00,1040.69,CRI_day_0
2015-01-04 23:00:00,926.06,CRI_day_0
2015-01-05 00:00:00,837.74,CRI_day_0
2015-01-05 01:00:00,791.04,CRI_day_0
2015-01-05 02:00:00,759.01,CRI_day_0
2015-01-05 03:00:00,760.32,CRI_day_0
2015-01-05 04:00:00,794.56,CRI_day_0
2015-01-05 05:00:00,873.44,CRI_day_0
2015-01-05 06:00:00,928.45,CRI_day_0
2015-01-05 07:00:00,1047.0,CRI_day_0
2015-01-05 08:00:00,1174.96,CRI_day_0
2015-01-05 09:00:00,1289.69,CRI_day_0
2015-01-05 10:00:00,1320.65,CRI_day_0
2015-01-05 11:00:00,1385.18,CRI_day_0
2015-01-05 12:00:00,1452.51,CRI_day_0
2015-01-05 13:00:00,1389.5,CRI_day_0
2015-01-05 14:00:00,1351.06,CRI_day_0
2015-01-05 15:00:00,1332.27,CRI_day_0
2015-01-05 16:00:00,1308.42,CRI_day_0
2015-01-05 17:00:00,1273.88,CRI_day_0
2015-01-05 18:00:00,1458.05,CRI_day_0
2015-01-05 19:00:00,1480.63,CRI_day_0
2015-01-05 20:00:00,1400.4,CRI_day_0
2015-01-05 21:00:00,1346.93,CRI_day_0
2015-01-05 22:00:00,1128.45,CRI_day_0
2015-01-05 23:00:00,993.03,CRI_day_0
2015-01-06 00:00:00,902.68,CRI_day_0
2015-01-06 01:00:00,851.33,CRI_day_0
