timestamp,target,id
2015-01-04 00:00:00,5513.2,AT_day_0
2015-01-04 01:00:00,5234.200000000001,AT_day_0
2015-01-04 02:00:00,5105.8,AT_day_0
2015-01-04 03:00:00,4803.6,AT_day_0
2015-01-04 04:00:00,4797.2,AT_day_0
2015-01-04 05:00:00,4867.9,AT_day_0
2015-01-04 06:00:00,5034.8,AT_day_0
2015-01-04 07:00:00,5384.6,AT_day_0
2015-01-04 08:00:00,5513.299999999999,AT_day_0
2015-01-04 09:00:00,5566.7,AT_day_0
2015-01-04 10:00:00,5618.5,AT_day_0
2015-01-04 11:00:00,5621.3,AT_day_0
2015-01-04 12:00:00,5540.5,AT_day_0
2015-01-04 13:00:00,5454.2,AT_day_0
2015-01-04 14:00:00,5162.0,AT_day_0
2015-01-04 15:00:00,5043.6,AT_day_0
2015-01-04 16:00:00,5291.6,AT_day_0
2015-01-04 17:00:00,4946.2,AT_day_0
2015-01-04 18:00:00,4833.2,AT_day_0
2015-01-04 19:00:00,5034.7,AT_day_0
2015-01-04 20:00:00,5066.9,AT_day_0
2015-01-04 21:00:00,4752.6,AT_day_0
2015-01-04 22:00:00,5092.2,AT_day_0
2015-01-04 23:00:00,5177.3,AT_day_0
2015-01-05 00:00:00,6180.5,AT_day_0
2015-01-05 01:00:00,6004.8,AT_day_0
2015-01-05 02:00:00,5987.0,AT_day_0
2015-01-05 03:00:00,5758.5,AT_day_0
2015-01-05 04:00:00,5692.2,AT_day_0
2015-01-05 05:00:00,5978.7,AT_day_0
2015-01-05 06:00:00,6252.2,AT_day_0
2015-01-05 07:00:00,6769.8,AT_day_0
2015-01-05 08:00:00,6832.6,AT_day_0
2015-01-05 09:00:00,7129.4,AT_day_0
2015-01-05 10:00:00,7427.9,AT_day_0
2015-01-05 11:00:00,7268.2,AT_day_0
2015-01-05 12:00:00,7289.7,AT_day_0
2015-01-05 13:00:00,7422.6,AT_day_0
2015-01-05 14:00:00,7260.4,AT_day_0
2015-01-05 15:00:00,7390.1,AT_day_0
2015-01-05 16:00:00,7248.0,AT_day_0
2015-01-05 17:00:00,7790.6,AT_day_0
2015-01-05 18:00:00,7560.2,AT_day_0
2015-01-05 19:00:00,7350.8,AT_day_0
2015-01-05 20:00:00,7251.4,AT_day_0
2015-01-05 21:00:00,6582.2,AT_day_0
2015-01-05 22:00:00,6428.599999999999,AT_day_0
2015-01-05 23:00:00,6182.0,AT_day_0
2015-01-06 00:00:00,5523.3,AT_day_0
2015-01-06 01:00:00,5220.4,AT_day_0
2015-01-06 02:00:00,5014.7,AT_day_0
2015-01-06 03:00:00,4867.8,AT_day_0
2015-01-06 04:00:00,4973.5,AT_day_0
2015-01-06 05:00:00,4926.1,AT_day_0
2015-01-06 06:00:00,4741.5,AT_day_0
2015-01-06 07:00:00,5436.799999999999,AT_day_0
2015-01-06 08:00:00,5820.9,AT_day_0
