timestamp,target,id,temperature_2m,weekend,holiday
2010-01-04 00:00:00,3533.210299,AUS_VIC_day_0,14.710501,0,0
2010-01-04 01:00:00,3734.982282,AUS_VIC_day_0,14.2605,0,0
2010-01-04 02:00:00,3478.85412,AUS_VIC_day_0,13.710501,0,0
2010-01-04 03:00:00,3323.965749,AUS_VIC_day_0,12.8105,0,0
2010-01-04 04:00:00,3415.228165,AUS_VIC_day_0,11.910501,0,0
2010-01-04 05:00:00,3661.040662,AUS_VIC_day_0,11.7605,0,0
2010-01-04 06:00:00,4169.420772,AUS_VIC_day_0,10.7605,0,0
2010-01-04 07:00:00,4405.831485,AUS_VIC_day_0,11.710501,0,0
2010-01-04 08:00:00,4650.028641999999,AUS_VIC_day_0,14.7605,0,0
2010-01-04 09:00:00,4781.898564,AUS_VIC_day_0,16.4105,0,0
2010-01-04 10:00:00,4910.716802,AUS_VIC_day_0,18.0105,0,0
2010-01-04 11:00:00,5022.959416,AUS_VIC_day_0,19.560501,0,0
2010-01-04 12:00:00,5101.563917,AUS_VIC_day_0,21.2105,0,0
2010-01-04 13:00:00,5185.899531,AUS_VIC_day_0,22.9105,0,0
2010-01-04 14:00:00,5277.804652999999,AUS_VIC_day_0,24.4605,0,0
2010-01-04 15:00:00,5408.410191,AUS_VIC_day_0,25.6605,0,0
2010-01-04 16:00:00,5436.069923999999,AUS_VIC_day_0,26.2105,0,0
2010-01-04 17:00:00,5190.375103,AUS_VIC_day_0,26.0105,0,0
2010-01-04 18:00:00,4848.6345010000005,AUS_VIC_day_0,25.1105,0,0
2010-01-04 19:00:00,4586.320778,AUS_VIC_day_0,23.7605,0,0
2010-01-04 20:00:00,4569.445107,AUS_VIC_day_0,22.0105,0,0
2010-01-04 21:00:00,4276.95364,AUS_VIC_day_0,20.2105,0,0
2010-01-04 22:00:00,3985.372122,AUS_VIC_day_0,19.0105,0,0
2010-01-04 23:00:00,4099.967737999999,AUS_VIC_day_0,17.9605,0,0
2010-01-05 00:00:00,3780.964573,AUS_VIC_day_0,17.060501,0,0
2010-01-05 01:00:00,3977.743886,AUS_VIC_day_0,16.1105,0,0
2010-01-05 02:00:00,3667.788721,AUS_VIC_day_0,15.2605,0,0
2010-01-05 03:00:00,3519.35687,AUS_VIC_day_0,14.1105,0,0
2010-01-05 04:00:00,3612.412715,AUS_VIC_day_0,13.410501,0,0
2010-01-05 05:00:00,3849.924034,AUS_VIC_day_0,13.0605,0,0
2010-01-05 06:00:00,4388.101518,AUS_VIC_day_0,13.160501,0,0
2010-01-05 07:00:00,4678.771616,AUS_VIC_day_0,13.1105,0,0
2010-01-05 08:00:00,5018.595793,AUS_VIC_day_0,17.5105,0,0
2010-01-05 09:00:00,5267.357779,AUS_VIC_day_0,20.7105,0,0
2010-01-05 10:00:00,5422.007375,AUS_VIC_day_0,23.1105,0,0
2010-01-05 11:00:00,5542.533401,AUS_VIC_day_0,24.2105,0,0
2010-01-05 12:00:00,5609.975136999999,AUS_VIC_day_0,24.6105,0,0
2010-01-05 13:00:00,5665.975815,AUS_VIC_day_0,24.7605,0,0
2010-01-05 14:00:00,5746.871277,AUS_VIC_day_0,24.6605,0,0
2010-01-05 15:00:00,5834.865489,AUS_VIC_day_0,24.310501,0,0
2010-01-05 16:00:00,5760.702789,AUS_VIC_day_0,24.060501,0,0
2010-01-05 17:00:00,5378.297021,AUS_VIC_day_0,22.9605,0,0
2010-01-05 18:00:00,4948.208514,AUS_VIC_day_0,21.8605,0,0
2010-01-05 19:00:00,4649.569203999999,AUS_VIC_day_0,20.4105,0,0
2010-01-05 20:00:00,4610.585277,AUS_VIC_day_0,18.7605,0,0
2010-01-05 21:00:00,4310.616669,AUS_VIC_day_0,17.6105,0,0
2010-01-05 22:00:00,3995.428215,AUS_VIC_day_0,16.9605,0,0
2010-01-05 23:00:00,4106.463836,AUS_VIC_day_0,16.4605,0,0
2010-01-06 00:00:00,3771.79356,AUS_VIC_day_0,16.0605,0,0
2010-01-06 01:00:00,3921.702689,AUS_VIC_day_0,15.460501,0,0
2010-01-06 02:00:00,3618.736569,AUS_VIC_day_0,14.5105,0,0
2010-01-06 03:00:00,3504.167697,AUS_VIC_day_0,13.960501,0,0
2010-01-06 04:00:00,3590.5168270000004,AUS_VIC_day_0,13.5105,0,0
2010-01-06 05:00:00,3857.38801,AUS_VIC_day_0,12.460501,0,0
2010-01-06 06:00:00,4395.886442,AUS_VIC_day_0,12.410501,0,0
2010-01-06 07:00:00,4622.796153,AUS_VIC_day_0,13.2605,0,0
2010-01-06 08:00:00,4842.247154,AUS_VIC_day_0,16.0605,0,0
2010-01-06 09:00:00,4976.32696,AUS_VIC_day_0,17.2105,0,0
2010-01-06 10:00:00,5085.004298,AUS_VIC_day_0,17.8605,0,0
2010-01-06 11:00:00,5195.218070999999,AUS_VIC_day_0,18.7105,0,0
